"id","intentional_cause"
10556,0.20250793881225
10557,0.283175479027729
10558,0.198125143899627
10559,0.396077190092358
10560,0.319521221123664
10561,0.350321617996843
10562,0.350322450322269
10563,0.376441069839344
10564,0.31241483781988
10565,0.210893492208111
10566,0.359803768400801
10567,0.350322118158525
10568,0.308485238140306
10569,0.325484615804403
10570,0.417073786467576
10571,0.348185704413549
10572,0.296915372265846
10573,0.430447329517471
10574,0.296830170029722
10575,0.297577569888348
10576,0.176263477399406
10577,0.263906324920487
10578,0.265433850469349
10579,0.271062449211298
10580,0.265427319073045
10581,0.331263794698648
10582,0.227289241025058
10583,0.320064822481607
10584,0.29394378965917
10585,0.185372628548709
10586,0.385466255586954
10587,0.203870117602874
10588,0.314183486477569
10589,0.176770272993963
10590,0.176830215096622
10591,0.111844136936664
10592,0.366642308394087
10593,0.119994124582507
10594,0.222940391818934
10595,0.314441682330305
10596,0.222924465730629
10597,0.320875361949062
10598,0.0706910937887868
10599,0.17603977487996
10600,0.301704669923121
10601,0.118203997944232
10602,0.376058715805738
10603,0.242667487740576
10604,0.134202026717559
10605,0.412846995518467
10606,0.357608184592394
10607,0.299971085120757
10608,0.351479270490026
10609,0.273934920654653
10610,0.273902384728464
10611,0.365454668553132
10612,0.300041672622964
10613,0.130286545554736
10614,0.249886749147241
10615,0.323618289562848
10616,0.123594388727929
10617,0.451601932911615
10618,0.149256343550874
10619,0.134105089035277
10620,0.284418745392894
10621,0.284417690685059
10622,0.291772978611621
10623,0.473634566248871
10624,0.298451005905738
10625,0.389979536820697
10626,0.256621787240322
10627,0.404317076466231
10628,0.188888937152927
10629,0.14138450556096
10630,0.289345842522282
10631,0.0273199512537217
10632,0.321722473568467
10633,0.139017089705602
10634,0.297341732620402
10635,0.271494197494114
10636,0.292891417944586
10637,0.292885946732806
10638,0.285959841588044
10639,0.249037699314848
10640,0.229641233539701
10641,0.229658429065533
10642,0.32116994161638
10643,0.322936071376483
10644,0.27307346058736
10645,0.164759782776091
10646,0.341788656945904
10647,0.273076624710864
10648,0.173756467182499
10649,0.129435605668041
10650,0.242709699221605
10651,0.116836959701167
10652,-0.159514784336091
10653,0.231234931551547
10654,0.257353992766136
10655,0.393072769345334
10656,0.375173528979289
10657,0.484840536149626
10658,0.386854164089614
10659,0.176892113102487
10660,0.2318523335743
10661,0.416926102784695
10662,0.235516138288226
10663,0.192960434736311
10664,0.235568166828678
10665,0.309639553592409
10666,0.401165094591707
10667,0.368992546639982
10668,0.428506984550795
10669,0.304745916529472
10670,0.309632625430293
10671,0.267818165924104
10672,0.164179116112019
10673,0.166634678893788
10674,0.309642303625052
10675,0.40116454692286
10676,0.309622912585436
10677,0.111780379756477
10678,0.359328983959158
10679,0.267794474793431
10680,0.263469674916907
10681,0.451011504883446
10682,0.542505129045228
10683,0.315002951943751
10684,0.320578981307268
10685,0.409175947396432
10686,0.388937227155076
10687,0.435293673890859
10688,0.500661831597165
10689,0.11511462587991
10690,0.385788371600604
10691,0.169065797303469
10692,0.325502586980132
10693,0.458860938996238
10694,0.264199498945291
10695,0.458833829388318
10696,0.219836304829044
10697,0.169038417358893
10698,0.325494426714313
10699,0.318522956677529
10700,0.343950459137549
10701,0.349101388321381
10702,0.404714757741282
10703,0.404714562620333
10704,0.364515454641855
10705,0.437506129524021
10706,0.529047651496849
10707,0.391668550881008
10708,0.487187622221111
10709,0.23988262353288
10710,0.361536016314282
10711,0.280839210757463
10712,0.208063933620353
10713,0.395671565800053
10714,0.445350421727556
10715,0.35934666683368
10716,0.32784369494507
10717,0.493182031870202
10718,0.467020453740914
10719,0.467025009299534
10720,0.324921101462756
10721,0.425183746149322
10722,0.425185382977959
10723,0.364777220401183
10724,0.346615769095056
10725,0.4748374862402
10726,0.383334551708021
10727,0.474862494324274
10728,0.319003790102105
10729,0.196664734196037
10730,0.348436520911066
10731,0.346616948098818
10732,0.266801254553116
10733,0.205903311307808
10734,0.259890727674542
10735,0.158713047028599
10736,0.304775791920447
10737,0.433024673564679
10738,0.341509126094674
10739,0.433028254804929
10740,0.341457797167916
10741,0.304778075699539
10742,0.0449794747697635
10743,0.426446103954594
10744,0.214294076422945
10745,0.331486606961146
10746,0.32179188753203
10747,0.334927512338597
10748,0.334928060007443
10749,0.312118859381157
10750,0.426450252100804
10751,0.226362068358762
10752,0.137176894372352
10753,0.301476410869469
10754,0.383230127085707
10755,0.270781549045706
10756,0.187092908668578
10757,0.205140638015406
10758,0.339733156218176
10759,0.217096125327523
10760,0.038408597567452
10761,0.36104307815763
10762,0.145271590571582
10763,0.268858362088
10764,0.227994892030612
10765,0.00649677596047223
10766,0.184649737925382
10767,0.186393197631033
10768,0.324770701898679
10769,0.324196978479425
10770,-0.0141079797635684
10771,0.0474312945747122
10772,0.166833076501165
10773,0.0891756773531632
10774,-0.0704294859306489
10775,-0.0199290308229106
10776,0.230586089260323
10777,0.0399270181551415
10778,-0.105645751806091
10779,0.32454294313865
10780,0.142969311768799
10781,-0.135023789433077
10782,0.0826078246909712
10783,-0.00192396779795589
10784,0.149042474001328
10785,0.232248883903971
10786,0.235882554066943
10787,0.202503817652854
10788,0.115821783793062
10789,0.447672069628947
10790,0.405834239316219
10791,0.363958001947542
10792,0.374928637689453
10793,0.343384151721868
10794,0.33495079725557
10795,0.204449019138171
10796,0.0985784708509634
10797,-0.000728095002468857
10798,-0.000447147338715258
10799,-0.000575610170210231
10800,0.0194521835259656
10801,0.131738078729718
10802,0.309189686310305
10803,0.17068321947791
10804,0.128848729945147
10805,0.371022256268953
10806,0.0185460921426014
10807,0.167693683419431
10808,0.427481853027898
10809,0.0227741354321369
10810,0.297928356887471
10811,0.121656944993614
10812,0.396347331324717
10813,-0.0424855592581235
10814,0.168662468319271
10815,0.258668226723679
10816,0.465998722261718
10817,0.130336125440253
10818,0.284556539923452
10819,0.166592402869931
10820,0.158000144656797
10821,0.327758541843236
10822,0.233976246826773
10823,0.29490348444524
10824,0.271027780004246
10825,0.24562608937083
10826,0.376071801000373
10827,0.124829707567453
10828,0.128786280996091
10829,0.399164103800039
10830,0.120672075008922
10831,0.0150755182465612
10832,0.21692891864802
10833,0.367827701496303
10834,0.282203981889865
10835,0.344538970995984
10836,0.316016068153743
10837,0.0663830808560643
10838,0.396870871538515
10839,0.288971770095953
10840,0.089728577059112
10841,0.179829474373753
10842,0.266468564532474
10843,0.379844977341603
10844,0.337964880240313
10845,0.220035902446579
10846,0.507124772149729
10847,0.222581166952824
10848,0.319002732777377
10849,0.431591795478108
10850,0.365891975032532
10851,0.491387428347235
10852,0.269668026127984
10853,0.0792080666865095
10854,0.199627221512518
10855,0.449596076951584
10856,0.0474693721644438
10857,0.361243561425209
10858,-0.0671386851356968
10859,0.367331298760091
10860,-0.00453252729847168
10861,0.345195230324856
10862,0.240560075682693
10863,0.176694130498967
10864,0.542956973281635
10865,0.228657440916946
10866,0.404222989237122
10867,0.418656353927279
10868,0.550801813154017
10869,0.459281201174341
10870,0.265497004951225
10871,0.526447739742554
10872,0.485281204244939
10873,0.309762981828289
10874,0.417443010813876
10875,0.308951766777129
10876,0.478660411818861
10877,0.37113731255567
10878,0.330553169814948
10879,0.329292140808566
10880,0.127300574926903
10881,0.287474329686129
10882,0.324201078850193
10883,0.404532865043681
10884,0.277479745191498
10885,0.465128414092191
10886,0.222600833649675
10887,0.428329390606588
10888,0.386508949113447
10889,0.447329973599259
10890,0.363577389869097
10891,0.240637302065887
10892,0.154051663850016
10893,0.435326086240984
10894,0.429667705660172
10895,0.309348731082162
10896,-0.0106825952188161
10897,0.364452059120732
10898,0.489972238620065
10899,0.299109145495755
10900,0.0236424746698719
10901,0.374549728260703
10902,0.390470994899666
10903,0.364358125653916
10904,0.0413003396362271
10905,0.293227461578203
10906,0.32252104921357
10907,0.213566565589042
10908,0.404001136276258
10909,0.357767705400144
10910,0.150518983932771
10911,0.274253654316609
10912,0.408650314440829
10913,0.434819172756027
10914,0.332493956889653
10915,0.333626100372344
10916,0.29179993536645
10917,0.179985185049433
10918,0.291320010998089
10919,0.201237031347144
10920,0.169926740826112
10921,0.121998200985373
10922,0.121492031822074
10923,0.14559291863018
10924,0.233536345582666
10925,0.301979563704336
10926,0.249312572459018
10927,0.191697818470165
10928,0.216082309023212
10929,0.417650204876039
10930,0.418189095800442
10931,0.296132470509574
10932,0.296773800169758
10933,0.272879174807769
10934,0.161420771466803
10935,0.277563002302207
10936,0.172241539801991
10937,0.424869431629373
10938,0.0722554883913781
10939,0.254958725249956
10940,0.336895908944857
10941,0.177363654790199
10942,0.00870147928733719
10943,0.287749952874474
10944,0.293885271705739
10945,0.0655838271539767
10946,0.404009763014276
10947,0.187656540691474
10948,0.265709541028399
10949,0.1422793105759
10950,0.0743704692608427
10951,-0.00960231667991471
10952,0.166375432323492
10953,0.280368195754027
10954,0.0929595971555727
10955,0.200334710087118
10956,0.2631153501332
10957,0.312900035706514
10958,0.345472253181912
10959,0.140514769639369
10960,0.141165607263208
10961,0.131905660148451
10962,0.0813891112318939
10963,0.0199609723388632
10964,0.404657630362085
10965,0.282848103644956
10966,0.216040462637693
10967,0.306651439585017
10968,0.243136301297953
10969,0.200722265484355
10970,0.196610082532176
10971,0.302862616917374
10972,-0.0370195122309709
10973,0.378400054366624
10974,-0.0239007927406337
10975,0.311570687963245
10976,0.190236813137499
10977,0.190125192210993
10978,0.39597737448626
10979,0.142501450444924
10980,0.323849241963765
10981,0.279162771745428
10982,0.513577023857237
10983,0.323848719680238
10984,0.15220342207092
10985,0.491238938598037
10986,0.100663645732607
10987,0.380216809767051
10988,0.413760424344757
10989,0.44034128635634
10990,0.460468827721804
10991,0.473767384463977
10992,0.453650615554702
10993,0.461536703234816
10994,0.231971577070564
10995,0.335552653297469
10996,0.460705528347244
10997,0.460720041936272
10998,0.357701126740389
10999,0.512002257078447
11000,0.327735988936945
11001,0.327060367603114
11002,0.404763075810699
11003,0.415370034219161
11004,0.270156168681312
11005,0.285220472578833
11006,0.367696168971787
11007,0.193909391634622
11008,0.398623227034545
11009,0.305425983426402
11010,0.339731809673713
11011,0.263601527186914
11012,0.459955183943297
11013,0.504058641791243
11014,0.418112545227501
11015,0.492981736335838
11016,0.420383602502745
11017,0.376274921118308
11018,0.420383060310586
11019,0.446537156468563
11020,0.00140200539347538
11021,0.163529966383446
11022,0.405898845282093
11023,0.672173935121127
11024,0.399304879781569
11025,0.303739425660412
11026,0.318523928389106
11027,0.338374775977057
11028,0.338383487474158
11029,0.430709105107579
11030,0.287205375672997
11031,0.291610670483188
11032,0.411689886936341
11033,0.454249096309012
11034,0.311918162702854
11035,-0.0849293455610266
11036,0.412411172892579
11037,0.0920604242561929
11038,0.182536934457949
11039,-0.0158764696952624
11040,0.273212415958528
11041,0.15708247597318
11042,0.382456793793446
11043,0.52601896497382
11044,0.340583621268291
11045,0.332098145257058
11046,0.119120961707661
11047,0.408048994073597
11048,0.370939225576569
11049,0.496068511669883
11050,0.427630270775216
11051,0.192873227736378
11052,0.234023911152271
11053,0.481812792101305
11054,0.383954585464818
11055,0.230282827998052
11056,0.342092745349843
11057,0.474175100283886
11058,0.270778090210167
11059,0.429246847933661
11060,0.289559727781853
11061,0.103189629094144
11062,0.390484337760441
11063,0.415011789476516
11064,0.420354584099521
11065,0.365356182835756
11066,0.186459094922221
11067,0.35561536477202
11068,0.319062321545091
11069,0.379268619946606
11070,0.348249198990033
11071,0.432061456912081
11072,0.457931827668497
11073,0.198331682341179
11074,0.41042269054156
11075,0.29855686896724
11076,0.541962632075038
11077,0.521882857490945
11078,0.0397377935328259
11079,0.353494017538927
11080,0.301932046894683
11081,0.37428219174666
11082,0.447394812946311
11083,0.394377720014575
11084,0.546146223124271
11085,0.470297134363418
11086,0.107693843796718
11087,0.372623563372941
11088,0.430163662421893
11089,0.277133083841468
11090,0.344868901226097
11091,0.0658203021413633
11092,0.0344699854913657
11093,0.468119080701162
11094,0.344784492311945
11095,0.205210401263544
11096,0.367084994732063
11097,0.55987122432212
11098,0.437625253747888
11099,0.438819435318466
11100,0.395775863169445
11101,0.286302286869155
11102,0.478989904659153
11103,0.100248118719737
11104,0.32955285448933
11105,0.0780995332952428
11106,0.0863274054013149
11107,0.541933910719791
11108,0.424670962760696
11109,0.392265243881126
11110,0.349317368237714
11111,0.478083300933564
11112,0.0536520551566935
11113,0.337911507671727
11114,0.244601616840945
11115,0.44288926577661
11116,0.40105321335614
11117,0.217907540311069
11118,0.162833523566447
11119,0.335701479882711
11120,0.536313150371639
11121,0.395979768702249
11122,0.304584808389264
11123,0.281902278437168
11124,0.259891529711768
11125,0.274012649788985
11126,0.28511075565773
11127,0.443819690454323
11128,0.2744945772732
11129,0.2845714116114
11130,0.232477559623983
11131,0.378650282723
11132,0.180842472345879
11133,0.36295332597969
11134,0.146292471743393
11135,0.336517867692142
11136,0.186515088360968
11137,0.232031264263501
11138,0.414598837655617
11139,0.239703472812845
11140,0.432504853623642
11141,0.0229347969828996
11142,0.412969279971873
11143,0.137585001839772
11144,0.0965866477064308
11145,0.385464244876119
11146,0.381228318885203
11147,0.385437413054785
11148,0.385465471654336
11149,0.414763421198506
11150,0.322951845043932
11151,0.273976141772074
11152,-0.0315692934729175
11153,0.441290628613941
11154,0.363041751161736
11155,0.347909568332572
11156,0.340953177240496
11157,0.365388289778365
11158,0.311954399241045
11159,0.298212355681624
11160,0.244106753861032
11161,0.226879997929518
11162,0.244975720132176
11163,0.239875487489223
11164,0.11004563738918
11165,0.471828969107314
11166,0.221355881011781
11167,0.429989484834668
11168,0.3365473605417
11169,0.317414385658662
11170,0.209831608345829
11171,0.479132303699896
11172,0.360012922958256
11173,0.424154049086132
11174,0.362971700012344
11175,0.0895009892308761
11176,0.0792431516805894
11177,0.524837497501278
11178,0.276195001556901
11179,0.281381098961624
11180,0.285001449710368
11181,0.276199377539707
11182,0.141552376182798
11183,0.301038754826125
11184,0.439449684360325
11185,-0.0221909566102827
11186,0.439402371993338
11187,0.314483077854941
11188,0.350159445167052
11189,0.333457814857256
11190,0.170711506704228
11191,0.337118535018279
11192,0.330079883025919
11193,0.372614678672079
11194,0.214309051570982
11195,0.273583389752073
11196,0.00325391957424324
11197,0.349712502342546
11198,0.310658386976528
11199,0.352428902767904
11200,0.301242229436976
11201,0.433267152801015
11202,0.311791138285345
11203,0.253840890376537
11204,0.228114459861325
11205,0.362403729603406
11206,0.295762520683626
11207,0.596954256108341
11208,0.477555777549763
11209,0.435731391231265
11210,0.362794996439454
11211,0.285383273200403
11212,0.265027212802392
11213,0.395814396934882
11214,0.247941674710346
11215,0.253202539338179
11216,0.312442916676802
11217,0.294768408431479
11218,0.528549131532623
11219,0.503692021721286
11220,0.337592591057549
11221,0.317526253591375
11222,0.504338590628532
11223,0.461855259362809
11224,0.400067756497865
11225,0.551680995660245
11226,0.461854454353402
11227,0.45392035641126
11228,0.148869098321265
11229,0.245135244541242
11230,0.271973577226254
11231,0.453936157548101
11232,0.362412129873494
11233,0.231811108766608
11234,0.333510216373884
11235,0.308720034483399
11236,0.340011325225918
11237,0.192563934751264
11238,0.391440898116599
11239,0.348355560321055
11240,0.349596462917577
11241,0.178865533793496
11242,0.163968726815354
11243,0.452904034023584
11244,0.418450358200459
11245,0.347342895885183
11246,0.323792000363856
11247,0.235190003957428
11248,0.335543979544595
11249,0.317988062186988
11250,0.257131867626246
11251,0.335543705710172
11252,0.205117172550403
11253,0.373482157881131
11254,0.361722269931315
11255,0.281960287129359
11256,0.502446177498686
11257,0.157413146672644
11258,0.322335230580173
11259,0.115521561344873
11260,0.276439555299591
11261,0.0734219479292707
11262,0.220747827152566
11263,0.237016558682608
11264,0.268777900588721
11265,0.302261306951052
11266,0.386964709867734
11267,0.447858838606668
11268,0.353087752057505
11269,0.311290340327093
11270,0.255526897361665
11271,0.421937958489975
11272,0.296308624446366
11273,0.297250474541415
11274,0.297250699085642
11275,0.450873957719278
11276,0.275642790798774
11277,0.398063228537498
11278,0.412979727842124
11279,0.427548084802283
11280,0.0345924045080979
11281,0.322557618765128
11282,0.188407160582434
11283,0.0748094396290868
11284,0.315040556861273
11285,0.390260294230946
11286,0.395509503147619
11287,0.198188403295943
11288,0.0451983260920415
11289,0.398554368986676
11290,0.373353106306945
11291,0.297740029616256
11292,0.448215715187216
11293,0.404349489333419
11294,-0.0130939268106237
11295,0.417937306840811
11296,0.451566455597812
11297,0.478714562762243
11298,0.467081148598445
11299,0.472864008435558
11300,0.26993858828859
11301,0.466397557420929
11302,0.485037694482729
11303,0.22052504732654
11304,0.389204942176161
11305,0.346343106439771
11306,0.424660823389413
11307,0.424660042133589
11308,0.265911593223249
11309,0.38773707188662
11310,0.253225357769158
11311,0.378752889401113
11312,0.285962973316041
11313,0.496575453910274
11314,-0.0365287561122943
11315,0.402329278638326
11316,0.408177586838033
11317,0.210545999960342
11318,0.275403898089713
11319,0.258335931925694
11320,0.328846321509497
11321,0.449501054102131
11322,0.498364788907452
11323,0.431309859704976
11324,0.486808229886364
11325,0.44492592355069
11326,0.116383404990864
11327,0.230092703782302
11328,0.459370739626939
11329,0.181953401040815
11330,0.217519932716326
11331,0.217398541295002
11332,0.326014338928509
11333,0.539608214729956
11334,0.432113202070272
11335,0.3644113153946
11336,0.32668376562282
11337,0.364407481712672
11338,0.305570455827232
11339,0.44550411922981
11340,0.318124995492926
11341,0.348688028028474
11342,0.381857902840533
11343,0.328841381334719
11344,0.422695937606883
11345,0.459427182433074
11346,0.243984375528122
11347,0.409466561300908
11348,0.444186483419501
11349,0.444156139475095
11350,0.367198893093724
11351,0.202255422403567
11352,0.365553151137329
11353,0.204018952585033
11354,0.326151121729189
11355,0.328469453933858
11356,0.545285474055416
11357,0.436492483459443
11358,0.484784787180325
11359,0.377801910336166
11360,0.453186262360965
11361,0.420300502850576
11362,0.420301872022693
11363,-0.0278777906042347
11364,0.371601320853278
11365,0.318156807247062
11366,0.497058155449256
11367,0.493612076522837
11368,0.289660291740536
11369,0.371873148319963
11370,0.433523787367822
11371,0.0155859715218378
11372,0.0708084208567727
11373,0.344018270062097
11374,0.513220095511413
11375,0.338418864016647
11376,0.334082305036576
11377,0.159171819878202
11378,0.318889190050191
11379,0.288184051552495
11380,0.379860950391225
11381,0.379843207196546
11382,0.338043282307543
11383,0.187485458186565
11384,0.229514257575325
11385,0.489599974309546
11386,0.430876392721493
11387,0.459100404116468
11388,0.422067883271844
11389,0.25445324605133
11390,0.20152613402531
11391,0.273421803270925
11392,0.347231484592396
11393,-0.0352609359415249
11394,0.414961708328951
11395,0.423082756209126
11396,0.27228506148659
11397,0.428989095001093
11398,0.248497332050587
11399,0.262832617961205
11400,0.220968979366223
11401,0.0435883404596844
11402,0.440591080098399
11403,0.0826745830773449
11404,0.191997494402548
11405,0.258024375094598
11406,0.331156028689624
11407,0.259833804408335
11408,0.464754555456519
11409,0.335782003355986
11410,0.393359464740173
11411,0.36168605852415
11412,0.435753319925172
11413,0.356412332529153
11414,0.34751714497125
11415,0.215348428965626
11416,0.286410604898369
11417,0.229816322643323
11418,0.334033003675079
11419,-0.0141430451572122
11420,0.374597285371544
11421,0.334330213532711
11422,0.375205226727539
11423,0.292192791002867
11424,0.450372270074574
11425,0.415975267884481
11426,0.27090750996736
11427,0.271115178766979
11428,0.271109928373158
11429,0.290434470878806
11430,0.102496688020444
11431,0.154448357941466
11432,0.382822793764108
11433,0.175638444430807
11434,0.294700265478876
11435,0.287699641523007
11436,0.0880780349865742
11437,0.0890383049152723
11438,0.277504989737155
11439,0.115039813588879
11440,0.23987848962529
11441,0.105232668204125
11442,0.340034511132529
11443,0.303977019139966
11444,0.228773265955733
11445,0.0848305753264863
11446,0.197850614034774
11447,0.325887233125872
11448,0.47955501669793
11449,0.147272791832199
11450,0.256952093686776
11451,0.240009106441482
11452,0.212577286639626
11453,0.187836228437876
11454,0.290730572047506
11455,0.490745438510082
11456,0.346096712422267
11457,0.142074306602877
11458,0.146161685591838
11459,0.324021804433753
11460,0.371172364378061
11461,0.357976523748706
11462,0.144407114227059
11463,0.321180506767124
11464,0.247485116069905
11465,-0.0730729035480365
11466,0.194180566681699
11467,0.418645724009167
11468,0.247160402082569
11469,0.450966666169633
11470,0.147745916053293
11471,0.292143883006675
11472,0.177029750700288
11473,0.275088734912545
11474,-0.118530889983434
11475,0.174188272256676
11476,0.267441443929365
11477,0.106768962217904
11478,0.0820530628943831
11479,0.247022279295312
11480,0.303904317899063
11481,0.178985512501887
11482,0.00427381995524347
11483,0.280697381361038
11484,0.42952763012392
11485,0.277382980275193
11486,0.422618176876951
11487,0.329051983017161
11488,0.308378526696312
11489,-0.0358594596198726
11490,0.00282519092010602
11491,0.268457751162034
11492,0.226692235043845
11493,0.0747803710695917
11494,0.386572021482388
11495,0.408916449491564
11496,0.245097932690187
11497,0.373308147203455
11498,0.332771581542028
11499,0.38058092790137
11500,-0.00698401924641401
11501,0.292510524639669
11502,0.28662101522105
11503,0.194383419309347
11504,0.455121057135118
11505,0.531851770624226
11506,0.112492792435514
11507,0.276730448989136
11508,-0.0205247465634829
11509,-0.00256754261484876
11510,0.0581477905688596
11511,-0.0491131191496786
11512,-0.157948859354641
11513,0.223995880921322
11514,0.184453082130709
11515,0.148762876905185
11516,0.240499161183319
11517,0.161399984125515
11518,0.119659699868676
11519,0.29172956297397
11520,0.0849932297731046
11521,0.0482880112508646
11522,0.0763989389638728
11523,0.165679752025592
11524,0.190509367064758
11525,0.142203123561598
11526,0.0974776234463863
11527,0.105562569130801
11528,0.247853279864517
11529,0.0451233469503586
11530,0.0994376547971186
11531,-0.012836091136148
11532,0.0420088229899234
11533,0.128189905025595
11534,0.101178517137961
11535,0.187499570029839
11536,-0.00676407328709203
11537,0.197355619561135
11538,-0.0420853868786644
11539,0.156854239850256
11540,0.240300080480766
11541,0.114815314773597
11542,0.18259640012105
11543,0.118543123268286
11544,0.206541785383431
11545,0.0685746757497418
11546,0.176533641402427
11547,0.198222929290051
11548,0.0490107189054087
11549,0.114047312317865
11550,0.18162162977221
11551,0.267838967313822
11552,0.161146985528788
11553,0.0548379844124885
11554,-0.207824078669166
11555,-0.0351069318083172
11556,-0.0221095004862413
11557,0.0775264593000732
11558,0.107323433194703
11559,0.147306648583529
11560,0.199905353957885
11561,0.0840956043578879
11562,0.105507175213804
11563,0.0106801539533775
11564,0.199388005662123
11565,0.160890025523407
